id,recipeId,ingredientName,quantityUsed,unitType,unitCost,updatedAt,inventoryId
8448,238,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
8449,238,Lemon,1,Per Cup,0.28,2026-04-02 23:11:11.337398,
8450,238,Simple Syrup,1.5,Per Oz,0.03,2026-04-02 23:11:11.337398,
8451,238,Sweetened Condensed Milk,1,Per Oz,0.14,2026-04-02 23:11:11.337398,
8452,238,Strawberry,0.5,Per Oz,0.29,2026-04-02 23:11:11.337398,
8453,238,French Vanilla,0.25,Per Oz,0.29,2026-04-02 23:11:11.337398,
8454,239,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
8455,239,Cup & Lid,1,Per Cup,0.21,2026-04-02 23:11:11.337398,
8456,239,Sticker (Logo),1,Per Cup,0.05,2026-04-02 23:11:11.337398,
8457,239,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
8458,239,Cup Labor,1,Per Cup,0.06,2026-04-02 23:11:11.337398,
8459,239,Ice,1,per lb,0.19,2026-04-02 23:11:11.337398,
8460,239,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
8461,239,Lemon,1,Per Cup,0.28,2026-04-02 23:11:11.337398,
8462,239,Lime,1,Per Cup,0.22,2026-04-02 23:11:11.337398,
8463,239,Simple Syrup,1.5,Per Oz,0.03,2026-04-02 23:11:11.337398,
8464,239,Sweetened Condensed Milk,1,Per Oz,0.14,2026-04-02 23:11:11.337398,
8465,239,Strawberry,0.5,Per Oz,0.29,2026-04-02 23:11:11.337398,
8466,239,French Vanilla,0.25,Per Oz,0.29,2026-04-02 23:11:11.337398,
8467,240,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
8468,240,Cup & Lid,1,Per Cup,0.21,2026-04-02 23:11:11.337398,
8469,240,Sticker (Logo),1,Per Cup,0.05,2026-04-02 23:11:11.337398,
8470,240,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
8471,240,Cup Labor,1,Per Cup,0.06,2026-04-02 23:11:11.337398,
8472,240,Ice,1,per lb,0.19,2026-04-02 23:11:11.337398,
8473,240,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
8474,240,Lemon,1,Per Cup,0.28,2026-04-02 23:11:11.337398,
8475,240,Simple Syrup,2,Per Oz,0.03,2026-04-02 23:11:11.337398,
8476,240,Strawberry,0.75,Per Oz,0.29,2026-04-02 23:11:11.337398,
8477,241,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
8478,241,Cup & Lid,1,Per Cup,0.21,2026-04-02 23:11:11.337398,
8479,241,Sticker (Logo),1,Per Cup,0.05,2026-04-02 23:11:11.337398,
8480,241,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
8481,241,Cup Labor,1,Per Cup,0.06,2026-04-02 23:11:11.337398,
8482,241,Ice,1,per lb,0.19,2026-04-02 23:11:11.337398,
8483,241,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
8484,241,Lime,1,Per Cup,0.22,2026-04-02 23:11:11.337398,
8485,241,Simple Syrup,2,Per Oz,0.03,2026-04-02 23:11:11.337398,
8486,241,Strawberry,0.75,Per Oz,0.29,2026-04-02 23:11:11.337398,
8487,242,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
8488,242,Cup & Lid,1,Per Cup,0.21,2026-04-02 23:11:11.337398,
8489,242,Sticker (Logo),1,Per Cup,0.05,2026-04-02 23:11:11.337398,
8490,242,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
8491,242,Cup Labor,1,Per Cup,0.06,2026-04-02 23:11:11.337398,
8492,242,Ice,1,per lb,0.19,2026-04-02 23:11:11.337398,
8493,242,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
8494,242,Lemon,1,Per Cup,0.28,2026-04-02 23:11:11.337398,
8495,242,Lime,1,Per Cup,0.22,2026-04-02 23:11:11.337398,
8496,242,Simple Syrup,2,Per Oz,0.03,2026-04-02 23:11:11.337398,
8497,242,Strawberry,0.75,Per Oz,0.29,2026-04-02 23:11:11.337398,
8498,243,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
8499,243,Cup & Lid,1,Per Cup,0.21,2026-04-02 23:11:11.337398,
8500,243,Sticker (Logo),1,Per Cup,0.05,2026-04-02 23:11:11.337398,
8501,243,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
8502,243,Cup Labor,1,Per Cup,0.06,2026-04-02 23:11:11.337398,
8503,243,Ice,1,per lb,0.19,2026-04-02 23:11:11.337398,
8504,243,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
8505,243,Lime,2,Per Cup,0.22,2026-04-02 23:11:11.337398,
8506,243,Simple Syrup,2,Per Oz,0.03,2026-04-02 23:11:11.337398,
8507,243,Sweetened Condensed Milk,2,Per Oz,0.14,2026-04-02 23:11:11.337398,
8508,243,Strawberry,0.25,Per oz,0.29,2026-04-02 23:11:11.337398,
8509,244,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
8510,244,Cup & Lid,1,Per Cup,0.21,2026-04-02 23:11:11.337398,
8511,244,Sticker (Logo),1,Per Cup,0.05,2026-04-02 23:11:11.337398,
8512,244,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
8513,244,Cup Labor,1,Per Cup,0.06,2026-04-02 23:11:11.337398,
8514,244,Ice,1,per lb,0.19,2026-04-02 23:11:11.337398,
8515,244,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
8516,244,Tea Concentrate,2,Per Cup,0.06,2026-04-02 23:11:11.337398,
8517,244,Lemon,1,Per Cup,0.28,2026-04-02 23:11:11.337398,
8518,244,Simple Syrup,2,Per Oz,0.03,2026-04-02 23:11:11.337398,
8519,244,Strawberry,0.75,Per Oz,0.29,2026-04-02 23:11:11.337398,
8520,245,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
8521,245,Cup & Lid,1,Per Cup,0.21,2026-04-02 23:11:11.337398,
8522,245,Sticker (Logo),1,Per Cup,0.05,2026-04-02 23:11:11.337398,
8523,245,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
8524,245,Cup Labor,1,Per Cup,0.06,2026-04-02 23:11:11.337398,
8525,245,Ice,1,per lb,0.19,2026-04-02 23:11:11.337398,
8526,245,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
8527,245,Lime,1,Per Cup,0.22,2026-04-02 23:11:11.337398,
8528,245,Simple Syrup,1.5,Per Oz,0.03,2026-04-02 23:11:11.337398,
8529,245,Sweetened Condensed Milk,1,Per Oz,0.14,2026-04-02 23:11:11.337398,
8530,245,Watermelon,0.5,Per Oz,0.29,2026-04-02 23:11:11.337398,
8531,245,French Vanilla,0.25,Per Oz,0.29,2026-04-02 23:11:11.337398,
8532,246,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
8533,246,Cup & Lid,1,Per Cup,0.21,2026-04-02 23:11:11.337398,
8534,246,Sticker (Logo),1,Per Cup,0.05,2026-04-02 23:11:11.337398,
8535,246,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
8536,246,Cup Labor,1,Per Cup,0.06,2026-04-02 23:11:11.337398,
8537,246,Ice,1,per lb,0.19,2026-04-02 23:11:11.337398,
8538,246,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
8539,246,Lemon,1,Per Cup,0.28,2026-04-02 23:11:11.337398,
8540,246,Simple Syrup,1.5,Per Oz,0.03,2026-04-02 23:11:11.337398,
8541,246,Sweetened Condensed Milk,1,Per Oz,0.14,2026-04-02 23:11:11.337398,
8542,246,Watermelon,0.5,Per Oz,0.29,2026-04-02 23:11:11.337398,
8543,246,French Vanilla,0.25,Per Oz,0.29,2026-04-02 23:11:11.337398,
8544,247,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
8545,247,Cup & Lid,1,Per Cup,0.21,2026-04-02 23:11:11.337398,
8546,247,Sticker (Logo),1,Per Cup,0.05,2026-04-02 23:11:11.337398,
8547,247,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
8548,247,Cup Labor,1,Per Cup,0.06,2026-04-02 23:11:11.337398,
8549,247,Ice,1,per lb,0.19,2026-04-02 23:11:11.337398,
8550,247,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
8551,247,Lemon,1,Per Cup,0.28,2026-04-02 23:11:11.337398,
8552,247,Lime,1,Per Cup,0.22,2026-04-02 23:11:11.337398,
8553,247,Simple Syrup,1.5,Per Oz,0.03,2026-04-02 23:11:11.337398,
8554,247,Sweetened Condensed Milk,1,Per Oz,0.14,2026-04-02 23:11:11.337398,
8555,247,Watermelon,0.5,Per Oz,0.29,2026-04-02 23:11:11.337398,
8556,247,French Vanilla,0.25,Per Oz,0.29,2026-04-02 23:11:11.337398,
8557,248,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
8558,248,Cup & Lid,1,Per Cup,0.21,2026-04-02 23:11:11.337398,
8559,248,Sticker (Logo),1,Per Cup,0.05,2026-04-02 23:11:11.337398,
8560,248,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
8561,248,Cup Labor,1,Per Cup,0.06,2026-04-02 23:11:11.337398,
8562,248,Ice,1,per lb,0.19,2026-04-02 23:11:11.337398,
8563,248,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
8564,248,Lemon,1,Per Cup,0.28,2026-04-02 23:11:11.337398,
8565,248,Simple Syrup,2,Per Oz,0.03,2026-04-02 23:11:11.337398,
8566,248,Watermelon,0.75,Per Oz,0.29,2026-04-02 23:11:11.337398,
8567,272,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
8568,272,Cup & Lid,1,Per Cup,0.21,2026-04-02 23:11:11.337398,
8569,272,Sticker (Logo),1,Per Cup,0.05,2026-04-02 23:11:11.337398,
8570,272,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
8571,272,Cup Labor,1,Per Cup,0.06,2026-04-02 23:11:11.337398,
8572,272,Ice,1,per lb,0.19,2026-04-02 23:11:11.337398,
8573,272,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
8574,272,Lime,1,Per Cup,0.22,2026-04-02 23:11:11.337398,
8575,272,Simple Syrup,2,Per Oz,0.03,2026-04-02 23:11:11.337398,
8576,272,Watermelon,0.75,Per Oz,0.29,2026-04-02 23:11:11.337398,
8577,250,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
8578,250,Cup & Lid,1,Per Cup,0.21,2026-04-02 23:11:11.337398,
8579,250,Sticker (Logo),1,Per Cup,0.05,2026-04-02 23:11:11.337398,
8580,250,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
8581,250,Cup Labor,1,Per Cup,0.06,2026-04-02 23:11:11.337398,
8582,250,Ice,1,per lb,0.19,2026-04-02 23:11:11.337398,
8583,250,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
8584,250,Lemon,1,Per Cup,0.28,2026-04-02 23:11:11.337398,
8585,250,Lime,1,Per Cup,0.22,2026-04-02 23:11:11.337398,
8586,250,Simple Syrup,2,Per Oz,0.03,2026-04-02 23:11:11.337398,
8587,250,Watermelon,0.75,Per Oz,0.29,2026-04-02 23:11:11.337398,
8588,251,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
8589,251,Cup & Lid,1,Per Cup,0.21,2026-04-02 23:11:11.337398,
8590,251,Sticker (Logo),1,Per Cup,0.05,2026-04-02 23:11:11.337398,
8591,251,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
8592,251,Cup Labor,1,Per Cup,0.06,2026-04-02 23:11:11.337398,
8593,251,Ice,1,per lb,0.19,2026-04-02 23:11:11.337398,
8594,251,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
8595,251,Lime,2,Per Cup,0.22,2026-04-02 23:11:11.337398,
8596,251,Simple Syrup,2,Per Oz,0.03,2026-04-02 23:11:11.337398,
8597,251,Sweetened Condensed Milk,2,Per Oz,0.14,2026-04-02 23:11:11.337398,
3210,249,Straw,1,Per Cup,0.01,2026-03-17 15:22:22.063875,
3211,249,Cup & Lid,1,Per Cup,0.21,2026-03-17 15:22:22.064174,
3212,249,Sticker (Logo),1,Per Cup,0.05,2026-03-17 15:22:22.06448,
3213,249,Sticker Printer,1,Per Cup,0.01,2026-03-17 15:22:22.064775,
3214,249,Sticker Menu,1,Per Cup,0.05,2026-03-17 15:22:22.065072,
3215,249,Cup Labor,1,Per Cup,0.06,2026-03-17 15:22:22.065368,
3216,249,Ice,1,per lb,0.19,2026-03-17 15:22:22.065674,
3217,249,Water,2,per cup (8oz),0.03,2026-03-17 15:22:22.065971,
3218,249,Lime,1,Per Cup,0.22,2026-03-17 15:22:22.066266,
3219,249,Simple Syrup,2,Per Oz,0.03,2026-03-17 15:22:22.066554,
3220,249,Watermelon,0.75,Per Oz,0.29,2026-03-17 15:22:22.06685,
3221,249,Ingredient Name,1,Unit Type,0,2026-03-17 15:22:22.067148,
8598,251,Watermelon,0.25,Per oz,0.29,2026-04-02 23:11:11.337398,
8599,252,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
8600,252,Cup & Lid,1,Per Cup,0.21,2026-04-02 23:11:11.337398,
8601,252,Sticker (Logo),1,Per Cup,0.05,2026-04-02 23:11:11.337398,
8602,252,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
8603,252,Cup Labor,1,Per Cup,0.06,2026-04-02 23:11:11.337398,
8604,252,Ice,1,per lb,0.19,2026-04-02 23:11:11.337398,
8605,252,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
8606,252,Tea Concentrate,2,Per Cup,0.06,2026-04-02 23:11:11.337398,
8607,252,Lemon,1,Per Cup,0.28,2026-04-02 23:11:11.337398,
8608,252,Simple Syrup,2,Per Oz,0.03,2026-04-02 23:11:11.337398,
8609,252,Watermelon,0.75,Per Oz,0.29,2026-04-02 23:11:11.337398,
8610,253,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
9487,65,Lime,1,Per Cup,0.22,2026-04-03 13:42:21.669548,
8611,253,Cup & Lid,1,Per Cup,0.21,2026-04-02 23:11:11.337398,
8612,253,Sticker (Logo),1,Per Cup,0.05,2026-04-02 23:11:11.337398,
8613,253,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
8614,253,Cup Labor,1,Per Cup,0.06,2026-04-02 23:11:11.337398,
8615,253,Ice,1,per lb,0.19,2026-04-02 23:11:11.337398,
8616,253,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
8617,253,Lime,1,Per Cup,0.22,2026-04-02 23:11:11.337398,
8618,253,Simple Syrup,1.5,Per Oz,0.03,2026-04-02 23:11:11.337398,
8619,253,Sweetened Condensed Milk,1,Per Oz,0.14,2026-04-02 23:11:11.337398,
8620,253,French Vanilla,0.75,Per Oz,0.29,2026-04-02 23:11:11.337398,
8621,254,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
8622,254,Cup & Lid,1,Per Cup,0.21,2026-04-02 23:11:11.337398,
8623,254,Sticker (Logo),1,Per Cup,0.05,2026-04-02 23:11:11.337398,
8624,254,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
8625,254,Cup Labor,1,Per Cup,0.06,2026-04-02 23:11:11.337398,
8626,254,Ice,1,per lb,0.19,2026-04-02 23:11:11.337398,
8627,254,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
8628,254,Lemon,1,Per Cup,0.28,2026-04-02 23:11:11.337398,
8629,254,Simple Syrup,1.5,Per Oz,0.03,2026-04-02 23:11:11.337398,
8630,254,Sweetened Condensed Milk,1,Per Oz,0.14,2026-04-02 23:11:11.337398,
8631,254,French Vanilla,0.75,Per Oz,0.29,2026-04-02 23:11:11.337398,
8632,255,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
8633,255,Cup & Lid,1,Per Cup,0.21,2026-04-02 23:11:11.337398,
8634,255,Sticker (Logo),1,Per Cup,0.05,2026-04-02 23:11:11.337398,
8635,255,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
8636,255,Cup Labor,1,Per Cup,0.06,2026-04-02 23:11:11.337398,
8637,255,Ice,1,per lb,0.19,2026-04-02 23:11:11.337398,
8638,255,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
8639,255,Lemon,1,Per Cup,0.28,2026-04-02 23:11:11.337398,
8640,255,Lime,1,Per Cup,0.22,2026-04-02 23:11:11.337398,
8641,255,Simple Syrup,1.5,Per Oz,0.03,2026-04-02 23:11:11.337398,
8642,255,Sweetened Condensed Milk,1,Per Oz,0.14,2026-04-02 23:11:11.337398,
8643,255,French Vanilla,0.75,Per Oz,0.29,2026-04-02 23:11:11.337398,
8644,256,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
8645,256,Cup & Lid,1,Per Cup,0.21,2026-04-02 23:11:11.337398,
8646,256,Sticker (Logo),1,Per Cup,0.05,2026-04-02 23:11:11.337398,
8647,256,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
8648,256,Cup Labor,1,Per Cup,0.06,2026-04-02 23:11:11.337398,
8649,256,Ice,1,per lb,0.19,2026-04-02 23:11:11.337398,
8650,256,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
8651,256,Lemon,1,Per Cup,0.28,2026-04-02 23:11:11.337398,
8652,256,Simple Syrup,2,Per Oz,0.03,2026-04-02 23:11:11.337398,
8653,256,French Vanilla,0.75,Per Oz,0.29,2026-04-02 23:11:11.337398,
8654,257,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
8655,257,Cup & Lid,1,Per Cup,0.21,2026-04-02 23:11:11.337398,
8656,257,Sticker (Logo),1,Per Cup,0.05,2026-04-02 23:11:11.337398,
8657,257,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
8658,257,Cup Labor,1,Per Cup,0.06,2026-04-02 23:11:11.337398,
8659,257,Ice,1,per lb,0.19,2026-04-02 23:11:11.337398,
8660,257,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
8661,257,Lime,1,Per Cup,0.22,2026-04-02 23:11:11.337398,
8662,257,Simple Syrup,2,Per Oz,0.03,2026-04-02 23:11:11.337398,
8663,257,French Vanilla,0.75,Per Oz,0.29,2026-04-02 23:11:11.337398,
8664,258,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
8665,258,Cup & Lid,1,Per Cup,0.21,2026-04-02 23:11:11.337398,
8666,258,Sticker (Logo),1,Per Cup,0.05,2026-04-02 23:11:11.337398,
8667,258,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
8668,258,Cup Labor,1,Per Cup,0.06,2026-04-02 23:11:11.337398,
8669,258,Ice,1,per lb,0.19,2026-04-02 23:11:11.337398,
8670,258,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
8671,258,Lemon,1,Per Cup,0.28,2026-04-02 23:11:11.337398,
8672,258,Lime,1,Per Cup,0.22,2026-04-02 23:11:11.337398,
8673,258,Simple Syrup,2,Per Oz,0.03,2026-04-02 23:11:11.337398,
8674,258,French Vanilla,0.75,Per Oz,0.29,2026-04-02 23:11:11.337398,
8675,259,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
8676,259,Cup & Lid,1,Per Cup,0.21,2026-04-02 23:11:11.337398,
8677,259,Sticker (Logo),1,Per Cup,0.05,2026-04-02 23:11:11.337398,
8678,259,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
8679,259,Cup Labor,1,Per Cup,0.06,2026-04-02 23:11:11.337398,
8680,259,Ice,1,per lb,0.19,2026-04-02 23:11:11.337398,
8681,259,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
8682,259,Lime,2,Per Cup,0.22,2026-04-02 23:11:11.337398,
8683,259,Simple Syrup,2,Per Oz,0.03,2026-04-02 23:11:11.337398,
8684,259,Sweetened Condensed Milk,2,Per Oz,0.14,2026-04-02 23:11:11.337398,
8685,259,French Vanilla,0.25,Per oz,0.29,2026-04-02 23:11:11.337398,
8686,260,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
8687,260,Cup & Lid,1,Per Cup,0.21,2026-04-02 23:11:11.337398,
8688,260,Sticker (Logo),1,Per Cup,0.05,2026-04-02 23:11:11.337398,
8689,260,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
8690,260,Cup Labor,1,Per Cup,0.06,2026-04-02 23:11:11.337398,
8691,260,Ice,1,per lb,0.19,2026-04-02 23:11:11.337398,
8692,260,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
8693,260,Tea Concentrate,2,Per Cup,0.06,2026-04-02 23:11:11.337398,
8694,260,Lemon,1,Per Cup,0.28,2026-04-02 23:11:11.337398,
8695,260,Simple Syrup,2,Per Oz,0.03,2026-04-02 23:11:11.337398,
8696,260,French Vanilla,0.75,Per Oz,0.29,2026-04-02 23:11:11.337398,
8697,261,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
8698,261,Cup & Lid,1,Per Cup,0.21,2026-04-02 23:11:11.337398,
8699,261,Sticker (Logo),1,Per Cup,0.05,2026-04-02 23:11:11.337398,
8700,261,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
8701,261,Cup Labor,1,Per Cup,0.06,2026-04-02 23:11:11.337398,
8702,261,Ice,1,per lb,0.19,2026-04-02 23:11:11.337398,
8703,261,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
8704,261,Lime,1,Per Cup,0.22,2026-04-02 23:11:11.337398,
8705,261,Simple Syrup,1.5,Per Oz,0.03,2026-04-02 23:11:11.337398,
8706,261,Sweetened Condensed Milk,1,Per Oz,0.14,2026-04-02 23:11:11.337398,
8707,261,Cherry,0.5,Per Oz,0.29,2026-04-02 23:11:11.337398,
8708,261,French Vanilla,0.25,Per Oz,0.29,2026-04-02 23:11:11.337398,
8709,262,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
8710,262,Cup & Lid,1,Per Cup,0.21,2026-04-02 23:11:11.337398,
8711,262,Sticker (Logo),1,Per Cup,0.05,2026-04-02 23:11:11.337398,
8712,262,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
8713,262,Cup Labor,1,Per Cup,0.06,2026-04-02 23:11:11.337398,
8714,262,Ice,1,per lb,0.19,2026-04-02 23:11:11.337398,
8715,262,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
8716,262,Lemon,1,Per Cup,0.28,2026-04-02 23:11:11.337398,
8717,262,Simple Syrup,1.5,Per Oz,0.03,2026-04-02 23:11:11.337398,
8718,262,Sweetened Condensed Milk,1,Per Oz,0.14,2026-04-02 23:11:11.337398,
8719,262,Cherry,0.5,Per Oz,0.29,2026-04-02 23:11:11.337398,
8720,262,French Vanilla,0.25,Per Oz,0.29,2026-04-02 23:11:11.337398,
8721,263,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
8722,263,Cup & Lid,1,Per Cup,0.21,2026-04-02 23:11:11.337398,
8723,263,Sticker (Logo),1,Per Cup,0.05,2026-04-02 23:11:11.337398,
8724,263,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
8725,263,Cup Labor,1,Per Cup,0.06,2026-04-02 23:11:11.337398,
8726,263,Ice,1,per lb,0.19,2026-04-02 23:11:11.337398,
8727,263,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
8728,263,Lemon,1,Per Cup,0.28,2026-04-02 23:11:11.337398,
8729,263,Lime,1,Per Cup,0.22,2026-04-02 23:11:11.337398,
8730,263,Simple Syrup,1.5,Per Oz,0.03,2026-04-02 23:11:11.337398,
8731,263,Sweetened Condensed Milk,1,Per Oz,0.14,2026-04-02 23:11:11.337398,
8732,263,Cherry,0.5,Per Oz,0.29,2026-04-02 23:11:11.337398,
8733,263,French Vanilla,0.25,Per Oz,0.29,2026-04-02 23:11:11.337398,
8734,264,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
8735,264,Cup & Lid,1,Per Cup,0.21,2026-04-02 23:11:11.337398,
8736,264,Sticker (Logo),1,Per Cup,0.05,2026-04-02 23:11:11.337398,
8737,264,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
8738,264,Cup Labor,1,Per Cup,0.06,2026-04-02 23:11:11.337398,
8739,264,Ice,1,per lb,0.19,2026-04-02 23:11:11.337398,
8740,264,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
8741,264,Lemon,1,Per Cup,0.28,2026-04-02 23:11:11.337398,
8742,264,Simple Syrup,2,Per Oz,0.03,2026-04-02 23:11:11.337398,
8743,264,Cherry,0.75,Per Oz,0.29,2026-04-02 23:11:11.337398,
8744,265,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
8745,265,Cup & Lid,1,Per Cup,0.21,2026-04-02 23:11:11.337398,
8746,265,Sticker (Logo),1,Per Cup,0.05,2026-04-02 23:11:11.337398,
8747,265,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
8748,265,Cup Labor,1,Per Cup,0.06,2026-04-02 23:11:11.337398,
8749,265,Ice,1,per lb,0.19,2026-04-02 23:11:11.337398,
8750,265,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
8751,265,Lime,1,Per Cup,0.22,2026-04-02 23:11:11.337398,
8752,265,Simple Syrup,2,Per Oz,0.03,2026-04-02 23:11:11.337398,
8753,265,Cherry,1,Per Oz,0.29,2026-04-02 23:11:11.337398,
8754,266,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
8755,266,Cup & Lid,1,Per Cup,0.21,2026-04-02 23:11:11.337398,
8756,266,Sticker (Logo),1,Per Cup,0.05,2026-04-02 23:11:11.337398,
8757,266,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
8758,266,Cup Labor,1,Per Cup,0.06,2026-04-02 23:11:11.337398,
8759,266,Ice,1,per lb,0.19,2026-04-02 23:11:11.337398,
8760,266,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
8761,266,Lemon,1,Per Cup,0.28,2026-04-02 23:11:11.337398,
8762,266,Lime,1,Per Cup,0.22,2026-04-02 23:11:11.337398,
8763,266,Simple Syrup,2,Per Oz,0.03,2026-04-02 23:11:11.337398,
8764,266,Cherry,0.75,Per Oz,0.29,2026-04-02 23:11:11.337398,
8765,267,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
8766,267,Cup & Lid,1,Per Cup,0.21,2026-04-02 23:11:11.337398,
8767,267,Sticker (Logo),1,Per Cup,0.05,2026-04-02 23:11:11.337398,
8768,267,Sticker Printer,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
8769,267,Cup Labor,1,Per Cup,0.06,2026-04-02 23:11:11.337398,
8770,267,Ice,1,per lb,0.19,2026-04-02 23:11:11.337398,
8771,267,Water,2,per cup (8oz),0.03,2026-04-02 23:11:11.337398,
8772,267,Lime,2,Per Cup,0.22,2026-04-02 23:11:11.337398,
8773,267,Simple Syrup,2,Per Oz,0.03,2026-04-02 23:11:11.337398,
8774,267,Sweetened Condensed Milk,2,Per Oz,0.14,2026-04-02 23:11:11.337398,
8775,267,Cherry,0.25,Per oz,0.29,2026-04-02 23:11:11.337398,
8776,268,Straw,1,Per Cup,0.01,2026-04-02 23:11:11.337398,
